route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
00011,wd,00316,Tao Poon,,0,,shp_16,
00011,wd,01416,Tao Poon,,0,,shp_16,
00011,wd,00416,Tao Poon,,0,,shp_16,
00011,wd,01516,Tao Poon,,0,,shp_16,
00011,wd,00616,Tao Poon,,0,,shp_16,
00011,wd,00716,Tao Poon,,0,,shp_16,
00011,wd,01616,Tao Poon,,0,,shp_16,
00011,wd,00816,Tao Poon,,0,,shp_16,
00011,wd,01016,Tao Poon,,0,,shp_16,
00011,wd,01116,Tao Poon,,0,,shp_16,
00011,wd,01316,Tao Poon,,0,,shp_16,
00011,wd,00116,Tao Poon,,0,,shp_16,
00011,wd,00316,Tao Poon,,0,,shp_16,
00011,wd,01416,Tao Poon,,0,,shp_16,
00011,wd,00416,Tao Poon,,0,,shp_16,
00011,wd,01516,Tao Poon,,0,,shp_16,
00011,wd,00716,Tao Poon,,0,,shp_16,
00011,wd,01616,Tao Poon,,0,,shp_16,
00011,wd,01016,Tao Poon,,0,,shp_16,
00011,wd,01116,Tao Poon,,0,,shp_16,
00011,wd,00116,Tao Poon,,0,,shp_16,
00011,wd,00316,Tao Poon,,0,,shp_16,
00011,wd,00416,Tao Poon,,0,,shp_16,
00011,wd,01516,Tao Poon,,0,,shp_16,
00011,wd,00716,Tao Poon,,0,,shp_16,
00011,wd,01616,Tao Poon,,0,,shp_16,
00011,wd,01016,Tao Poon,,0,,shp_16,
00011,wd,01116,Tao Poon,,0,,shp_16,
00011,wd,00116,Tao Poon,,0,,shp_16,
00011,wd,00316,Tao Poon,,0,,shp_16,
00011,wd,00416,Tao Poon,,0,,shp_16,
00011,wd,01516,Tao Poon,,0,,shp_16,
00011,wd,00716,Tao Poon,,0,,shp_16,
00011,wd,01616,Tao Poon,,0,,shp_16,
00011,wd,01016,Tao Poon,,0,,shp_16,
00011,wd,01116,Tao Poon,,0,,shp_16,
00011,wd,00116,Tao Poon,,0,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00218,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,00518,Khong Bang Phai,,1,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,00918,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,01218,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00218,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,00518,Khong Bang Phai,,,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,00901,Khong Bang Phai,,,,shp_16,
00012,wd,009#,Khong Bang Phai,,,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,01201,Khong Bang Phai,,,,shp_16,
00012,wd,012#,Khong Bang Phai,,,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00201,Khong Bang Phai,,,,shp_16,
00012,wd,002#,Khong Bang Phai,,,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,00501,Khong Bang Phai,,,,shp_16,
00012,wd,005#,Khong Bang Phai,,,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,01318,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,01418,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,01518,Khong Bang Phai,,1,,shp_16,
00012,wd,00618,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,01618,Khong Bang Phai,,1,,shp_16,
00012,wd,00818,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,01318,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,01418,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,01518,Khong Bang Phai,,1,,shp_16,
00012,wd,00601,Khong Bang Phai,,,,shp_16,
00012,wd,006#,Khong Bang Phai,,,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,01618,Khong Bang Phai,,1,,shp_16,
00012,wd,00801,Khong Bang Phai,,,,shp_16,
00012,wd,008#,Khong Bang Phai,,,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,01301,Khong Bang Phai,,,,shp_16,
00012,wd,013#,Khong Bang Phai,,,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,01401,Khong Bang Phai,,,,shp_16,
00012,wd,014#,Khong Bang Phai,,,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,01518,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,01618,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00318,Khong Bang Phai,,1,,shp_16,
00012,wd,00418,Khong Bang Phai,,1,,shp_16,
00012,wd,01518,Khong Bang Phai,,1,,shp_16,
00012,wd,00718,Khong Bang Phai,,1,,shp_16,
00012,wd,01618,Khong Bang Phai,,1,,shp_16,
00012,wd,01018,Khong Bang Phai,,1,,shp_16,
00012,wd,01118,Khong Bang Phai,,1,,shp_16,
00012,wd,00118,Khong Bang Phai,,1,,shp_16,
00012,wd,00301,Khong Bang Phai,,,,shp_16,
00012,wd,003#,Khong Bang Phai,,,,shp_16,
00012,wd,00401,Khong Bang Phai,,,,shp_16,
00012,wd,004#,Khong Bang Phai,,,,shp_16,
00012,wd,01501,Khong Bang Phai,,,,shp_16,
00012,wd,015#,Khong Bang Phai,,,,shp_16,
00012,wd,00701,Khong Bang Phai,,,,shp_16,
00012,wd,007#,Khong Bang Phai,,,,shp_16,
00012,wd,01601,Khong Bang Phai,,,,shp_16,
00012,wd,016#,Khong Bang Phai,,,,shp_16,
00012,wd,01001,Khong Bang Phai,,,,shp_16,
00012,wd,010#,Khong Bang Phai,,,,shp_16,
00012,wd,01101,Khong Bang Phai,,,,shp_16,
00012,wd,011#,Khong Bang Phai,,,,shp_16,
00012,wd,00101,Khong Bang Phai,,,,shp_16,
00012,wd,001#,Khong Bang Phai,,,,shp_16,
00011,we,00101,Tao Poon,,,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00201,Tao Poon,,,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00301,Tao Poon,,,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00401,Tao Poon,,,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00501,Tao Poon,,,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00601,Tao Poon,,,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00701,Tao Poon,,,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00801,Tao Poon,,,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00011,we,00616,Tao Poon,,0,,shp_16,
00011,we,00716,Tao Poon,,0,,shp_16,
00011,we,00816,Tao Poon,,0,,shp_16,
00011,we,00116,Tao Poon,,0,,shp_16,
00011,we,00216,Tao Poon,,0,,shp_16,
00011,we,00316,Tao Poon,,0,,shp_16,
00011,we,00416,Tao Poon,,0,,shp_16,
00011,we,00516,Tao Poon,,0,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
00012,we,00618,Khong Bang Phai,,1,,shp_16,
00012,we,00718,Khong Bang Phai,,1,,shp_16,
00012,we,00818,Khong Bang Phai,,1,,shp_16,
00012,we,00118,Khong Bang Phai,,1,,shp_16,
00012,we,00218,Khong Bang Phai,,1,,shp_16,
00012,we,00318,Khong Bang Phai,,1,,shp_16,
00012,we,00418,Khong Bang Phai,,1,,shp_16,
00012,we,00518,Khong Bang Phai,,1,,shp_16,
